movieId,values,metadata
145935,"[-0.04319381341338158, 0.07311926037073135, -0.09149596095085144, -0.000550981261767447, 0.01776793599128723, -0.044274114072322845, 0.08294957131147385, -0.00911954790353775, 0.016072489321231842, 0.08232764899730682, -0.03190058469772339, 0.00900021381676197, -0.013118359260261059, 0.030601423233747482, -0.0036328821443021297, 0.04789132624864578, 0.08584272116422653, 0.052380096167325974, -0.07730133831501007, 0.04138939455151558, 0.04132113233208656, -0.01812494732439518, 0.039377596229314804, -0.08560522645711899, 0.08048781007528305, -0.043385084718465805, -0.04741101711988449, 0.10137609392404556, -0.06368758529424667, 0.028131168335676193, -0.0168662890791893, 0.0015699858777225018]","{'movie_id': 145935, 'title': 'Peanuts Movie, The (2015)', 'imdb_id': 2452042, 'genres': 'Adventure|Animation|Children|Comedy'}"
146210,"[0.040132224559783936, 0.012883448973298073, 0.059180598706007004, -0.00017218409630004317, 0.03472304344177246, -0.036805614829063416, -0.022424308583140373, 0.003713751444593072, -0.0754326581954956, -0.052798811346292496, -0.0014159777201712132, 0.003191077383235097, -0.008565807715058327, -0.02622460015118122, 0.015394098125398159, -0.07162275165319443, -0.04190241917967796, 0.026600832119584084, 0.0026688820216804743, 0.07043630629777908, 0.026774054393172264, -0.028965257108211517, 0.02333928272128105, 0.0063665639609098434, -0.0014164369786158204, -0.05350956320762634, 0.08854775875806808, -0.007936181500554085, 0.02810094691812992, 0.04479740932583809, -0.06250759959220886, -0.019772440195083618]","{'movie_id': 146210, 'title': 'Blue Mountain State: The Rise of Thadland (2015)', 'imdb_id': 3748440, 'genres': 'Comedy'}"
146309,"[0.011248111724853516, 0.014319325797259808, -0.006804949603974819, -0.0018585968064144254, 0.0005751649150624871, 0.009603430517017841, -0.0011065512662753463, -0.022677745670080185, 0.021331118419766426, -0.022967983037233353, -0.011448612436652184, 0.0010805369820445776, 0.00593916792422533, -0.0060914503410458565, 0.017722290009260178, -0.013161049224436283, 0.0038016990292817354, 0.0005456263897940516, 0.0350557304918766, -0.0024270142894238234, 0.01248025894165039, -0.007992517203092575, -0.016950326040387154, -0.02995794452726841, -0.014555917121469975, -0.021987123414874077, -0.011201979592442513, -0.0071569327265024185, -0.021560927852988243, 0.0013609465677291155, -0.009855850599706173, 0.018613258376717567]","{'movie_id': 146309, 'title': 'The Boy and the Beast (2015)', 'imdb_id': 4272866, 'genres': 'Action|Adventure|Animation'}"
146656,"[-0.08040334284305573, 0.056586042046546936, 0.01677364856004715, 0.03285885229706764, 0.08922277390956879, 0.0053755417466163635, 0.010832921601831913, 0.0013242462882772088, -0.003432725789025426, 0.007672079373151064, -0.019355760887265205, -0.03317312151193619, -0.04042278975248337, 0.00813570711761713, 0.02343396097421646, -0.006597372703254223, 0.009272721596062183, -0.00823293812572956, -0.048273831605911255, 0.09250365942716599, 0.07632410526275635, 0.06316940486431122, -0.001832407433539629, -0.004981893580406904, 0.00813025888055563, 0.05472031608223915, 0.009303473867475986, -0.030958492308855057, 0.027082055807113647, 0.019590439274907112, -0.010917577892541885, 0.023908255621790886]","{'movie_id': 146656, 'title': 'Creed (2015)', 'imdb_id': 3076658, 'genres': 'Drama'}"
146662,"[0.0569550059735775, -0.040480319410562515, -0.017368221655488014, 0.053098373115062714, -0.018771035596728325, 0.012975703924894333, 0.048090655356645584, 0.01495190616697073, 0.026355192065238953, -0.009429997764527798, 0.033773861825466156, -0.05456848070025444, -0.05262678861618042, -0.033629607409238815, 0.010089789517223835, -0.0002900021499954164, 0.052102427929639816, -0.011733703315258026, 0.09227326512336731, 0.01686251536011696, -0.024049269035458565, 0.012270920909941196, 0.005587277002632618, 0.05261989310383797, 0.011726010590791702, 0.014409169554710388, -0.022049760445952415, -0.027163906022906303, -0.018982430920004845, 0.05371309071779251, -0.005818040110170841, 0.08739673346281052]","{'movie_id': 146662, 'title': 'Dragons: Gift of the Night Fury (2011)', 'imdb_id': 2065968, 'genres': 'Adventure|Animation|Comedy'}"
146682,"[0.0404287651181221, 0.024107592180371284, 0.020221268758177757, -0.014977890066802502, -0.06852684915065765, 0.024437351152300835, -0.10584993660449982, 0.08338496088981628, 0.07997121661901474, -0.08390125632286072, -0.04710566997528076, -0.04738019406795502, -0.02878567762672901, 0.029837504029273987, -0.011775647290050983, -0.039396584033966064, 0.020764481276273727, 0.027444902807474136, -0.011202138848602772, -0.03811617195606232, 0.04304657131433487, -0.028437772765755653, -0.04363027960062027, -0.030007604509592056, -0.04065334051847458, 0.02542201057076454, -0.029076285660266876, 0.00259914412163198, 0.031065108254551888, 0.0170610249042511, 0.01677698642015457, 0.0037319669499993324]","{'movie_id': 146682, 'title': 'Twinsters (2015)', 'imdb_id': 2980626, 'genres': 'Documentary'}"
146684,"[-0.012089402414858341, -0.03881216421723366, -0.041474249213933945, 0.012024996802210808, -0.035237010568380356, 0.06318731606006622, 0.034659627825021744, 0.0070563750341534615, 0.032869186252355576, -0.01578691229224205, -0.018512973561882973, 0.04691088944673538, -0.0379473939538002, 0.0020069931633770466, 0.022646162658929825, -0.03991486132144928, 0.05221684277057648, -0.023691382259130478, -0.02773161232471466, 0.0007612970657646656, -0.023685021325945854, 0.009185072965919971, 0.04889344424009323, 0.03339627757668495, -0.02414717897772789, -0.006674002856016159, -0.03410019725561142, -0.0016791148809716105, -0.07767347246408463, 0.030737485736608505, 0.052695490419864655, 0.05131249502301216]","{'movie_id': 146684, 'title': 'Cosmic Scrat-tastrophe (2015)', 'imdb_id': 5184298, 'genres': 'Animation|Children|Comedy'}"
146730,"[-0.09361319243907928, 0.014811300672590733, -0.041148051619529724, -0.008511685766279697, -0.012587497010827065, 0.04869189113378525, 0.026774391531944275, -0.015900928527116776, -0.035232290625572205, 0.02184509113430977, 0.05405503511428833, 0.011875374242663383, -0.04417043179273605, -0.017525171861052513, 0.016284901648759842, -0.004917612764984369, 0.009372778236865997, -0.04632385075092316, 0.02292102389037609, 0.042516205459833145, 0.031569093465805054, 0.004672117531299591, -0.03091941587626934, 0.10590620338916779, 0.007233025040477514, 0.007603777106851339, -0.07952836900949478, -0.0129411481320858, -0.029680252075195312, 0.0412890650331974, -0.000148486637044698, 0.004245924297720194]","{'movie_id': 146730, 'title': 'Lost in the Sun (2015)', 'imdb_id': 3593046, 'genres': 'Action|Drama|Thriller'}"
147372,"[-0.017123717814683914, -0.023037482053041458, -0.00944813434034586, -0.014787709340453148, -0.0020861211232841015, -0.019821124151349068, -0.0026688657235354185, -0.01836489886045456, -0.06519507616758347, 0.008909893222153187, 0.04153165966272354, -0.08313734084367752, 0.09127499163150787, -0.0035388546530157328, -0.02319333143532276, 0.014217047020792961, -0.007326430641114712, 0.07405149936676025, -0.0021895801182836294, 0.011229967698454857, -0.015868181362748146, 0.03209211677312851, -0.08090151846408844, -0.05276854336261749, 0.008178194053471088, -0.007637149188667536, -0.08368673175573349, 0.04361375421285629, 0.06409058719873428, -0.007430484518408775, -0.05617348849773407, 0.045501478016376495]","{'movie_id': 147372, 'title': 'Doctor Who: Last Christmas (2014)', 'imdb_id': 4050552, 'genres': 'Adventure|Drama|Fantasy|Sci-Fi'}"
147410,"[0.07985157519578934, -0.0353892520070076, 0.03181473910808563, 0.003053405787795782, -0.018712664023041725, 0.03624548763036728, -0.027863258495926857, -0.017620597034692764, -0.02568126656115055, 0.017393790185451508, 0.02306239865720272, -0.012333674356341362, 0.053845785558223724, 0.01697305217385292, 0.016264377161860466, -0.01935034617781639, 0.00769612705335021, -0.035768307745456696, -0.0035150100011378527, -0.0221461933106184, 0.00969154667109251, -0.05650487542152405, 0.009307822212576866, -0.015307825058698654, -0.0763816311955452, 0.06561106443405151, -0.008731870912015438, 0.0018927351338788867, -0.022282378748059273, 0.05252872034907341, 0.026654748246073723, 0.047816090285778046]","{'movie_id': 147410, 'title': 'A Perfect Day (2015)', 'imdb_id': 3577624, 'genres': 'Comedy|Drama'}"
148166,"[0.08894813060760498, 0.08122709393501282, 0.027908295392990112, 0.0012166266096755862, -0.036701373755931854, -0.0016337762353941798, 0.038600511848926544, -0.04887210205197334, -0.001553362119011581, -0.08052436262369156, -0.011392193846404552, -0.05450783297419548, -0.026495879516005516, -0.020072927698493004, 0.001515552052296698, -0.04547004774212837, -0.008569873869419098, 0.01665351539850235, -0.048754025250673294, -0.007679553236812353, -0.025709349662065506, 0.09959813207387924, 0.02287772297859192, -0.0436779223382473, -0.025625955313444138, -0.015192716382443905, 0.06155494973063469, 0.05995909124612808, -0.04485083743929863, -0.008045838214457035, -0.06974721699953079, 0.04724234715104103]","{'movie_id': 148166, 'title': 'Hitchcock/Truffaut (2015)', 'imdb_id': 3748512, 'genres': 'Documentary'}"
148172,"[0.02751908451318741, 0.016406528651714325, -0.018244581297039986, 0.011704066768288612, -0.061785079538822174, 0.06645717471837997, 0.03292848914861679, -0.06372734159231186, 0.008237996138632298, -0.055691197514534, -0.0033696298487484455, -0.05273197218775749, -0.06024119257926941, 0.06758073717355728, -0.05817670002579689, -0.023345278576016426, 0.004422464873641729, -0.03641180321574211, 0.07123696058988571, -0.02889994904398918, -0.013492362573742867, -0.005156283732503653, -0.009078815579414368, -0.024509292095899582, -0.014828797429800034, 0.06540147960186005, -0.02423434890806675, -0.016535403206944466, -0.05186670273542404, -0.030446570366621017, -0.02963501587510109, 0.042554013431072235]","{'movie_id': 148172, 'title': 'The 5th Wave (2016)', 'imdb_id': 2304933, 'genres': 'Adventure|Sci-Fi|Thriller'}"
148238,"[0.016521718353033066, -0.06955128908157349, -0.08805639296770096, 0.02095761150121689, 0.06491213291883469, 0.0316360704600811, 0.047455016523599625, 0.006567501462996006, 0.00045329733984544873, 0.00047612463822588325, -0.04543110728263855, -0.0454278402030468, -0.09435371309518814, -0.009360259398818016, -0.0016762210289016366, -0.05794841796159744, -0.08014357089996338, -0.03168997913599014, -0.05598035454750061, 0.022793851792812347, -0.019872892647981644, -0.023690691217780113, -0.006853487342596054, -0.021624337881803513, 0.006057191640138626, -0.00275604915805161, 0.0093799764290452, 0.10196579247713089, 0.004892454948276281, -0.04164661467075348, 0.011161278933286667, 0.05652966350317001]","{'movie_id': 148238, 'title': 'A Very Murray Christmas (2015)', 'imdb_id': 4537842, 'genres': 'Comedy'}"
148424,"[0.07755754888057709, -0.018793318420648575, 0.015536137856543064, -0.07242168486118317, 0.006427707616239786, -0.03317965567111969, -0.03505764529109001, -0.026003267616033554, -0.026384158059954643, 0.03598697856068611, -0.015216649509966373, -0.03561333194375038, -0.07874283194541931, -0.026473166421055794, 0.020228303968906403, 4.894513403996825e-05, 0.03792456164956093, -0.036492373794317245, -0.03418128937482834, 0.028974266722798347, 0.05252130329608917, -0.016784492880105972, -0.10025651007890701, -0.037752483040094376, -0.06290330737829208, 0.06635155528783798, 0.03325045853853226, 0.05880610644817352, 0.07666707038879395, -0.01608167588710785, 0.051669731736183167, -0.038398511707782745]","{'movie_id': 148424, 'title': 'Chi-Raq (2015)', 'imdb_id': 4594834, 'genres': 'Comedy|Drama'}"
148482,"[0.025181829929351807, -0.03159252181649208, 0.11191686242818832, -0.007471781224012375, -0.035375338047742844, 0.025494776666164398, -0.025346098467707634, 0.07017591595649719, 0.009898091666400433, 0.04960305243730545, 0.0509304441511631, -0.03982492908835411, -0.046906404197216034, -0.09289053082466125, 0.09783570468425751, 0.013391326181590557, 0.014172977767884731, -0.09867359697818756, 0.004776892252266407, -0.0018983592744916677, -0.06719088554382324, -0.05737689509987831, -0.03464093804359436, -0.023928865790367126, 0.02018716000020504, -0.029349394142627716, 0.012714248150587082, -0.0141952745616436, -0.019621863961219788, -0.035034649074077606, -0.013471918180584908, -0.010453198105096817]","{'movie_id': 148482, 'title': 'Truth (2015)', 'imdb_id': 3859076, 'genres': 'Drama'}"
148592,"[-0.08627121150493622, 0.0469982773065567, -0.0025991552975028753, -0.06296271085739136, 0.06112184748053551, 0.019149258732795715, -0.05624550208449364, -0.045780427753925323, 0.024598516523838043, 0.024814609438180923, 0.027469748631119728, 0.0270321574062109, -0.021417442709207535, -0.00033710035495460033, -0.031252939254045486, 0.05177457258105278, 0.07442604750394821, -0.0302259661257267, 0.08015402406454086, 0.013752209953963757, 0.05639001354575157, -0.028998306021094322, 0.09494700282812119, -0.012532416731119156, 0.04096376150846481, 0.047957081347703934, 0.045050423592329025, 0.007751808501780033, -0.04100928455591202, 0.0730803832411766, -0.03328903764486313, -0.005937482696026564]","{'movie_id': 148592, 'title': 'Just Jim (2015)', 'imdb_id': 3291148, 'genres': 'Comedy'}"
148632,"[-0.09542759507894516, 0.041944362223148346, -0.07021738588809967, 0.04820955544710159, -0.0380462147295475, 0.04530812427401543, -0.08715043216943741, -0.0193810872733593, -0.00023098333622328937, 0.019065383821725845, -0.07365911453962326, -0.027948306873440742, 0.07174959778785706, 0.007299390621483326, 0.039247777312994, -0.06181325763463974, -0.05100804939866066, 0.038146499544382095, 0.0790061429142952, -0.04898917302489281, -0.03671983629465103, -0.010682239197194576, 0.0921383872628212, -0.07750403136014938, -0.026581456884741783, 0.033419087529182434, -0.030064551159739494, -0.02581639587879181, -0.09084318578243256, 0.012131694704294205, -0.013927889987826347, -0.01429592352360487]","{'movie_id': 148632, 'title': 'Applesauce (2015)', 'imdb_id': 4270878, 'genres': 'Comedy'}"
148652,"[-0.018194058910012245, -0.022433167323470116, -0.030943067744374275, 0.05515315756201744, 0.00881207175552845, -0.04817165806889534, 0.032228969037532806, 0.03560993820428848, 0.06469796597957611, -0.0949782058596611, -0.06613124161958694, -0.043243683874607086, 0.023808002471923828, -0.05317907780408859, -0.047883015125989914, -0.050963204354047775, 0.013581352308392525, -0.03223204240202904, -0.007665229961276054, 0.018247028812766075, 0.043343182653188705, -0.06855332851409912, -0.04186305031180382, -0.06629300862550735, -0.0197449978441, -0.00741748558357358, -0.056553252041339874, 0.012296134606003761, 0.050498250871896744, 0.046304333955049515, 0.042177051305770874, -0.02110937424004078]","{'movie_id': 148652, 'title': 'The Ridiculous 6 (2015)', 'imdb_id': 2479478, 'genres': 'Comedy|Western'}"
148667,"[0.09577959775924683, 0.022853966802358627, 0.08019420504570007, 0.09721149504184723, -0.06927379220724106, 0.01113061048090458, -0.009384196251630783, 0.007861378602683544, 0.029177408665418625, 0.017190421000123024, 0.033590011298656464, 0.022741025313735008, 0.054472509771585464, -0.04428575560450554, 0.04257798567414284, -0.01081153191626072, 0.024967079982161522, 0.012740358710289001, 0.008464734070003033, -0.09019586443901062, 0.02279629372060299, 0.04639329016208649, -0.0016425481298938394, 0.04810525104403496, -0.011549836955964565, -0.07622359693050385, -0.018079228699207306, 0.00499346200376749, 0.0060097756795585155, -0.015764249488711357, 0.018424490466713905, -0.0923098623752594]","{'movie_id': 148667, 'title': 'John Mulaney: The Comeback Kid (2015)', 'imdb_id': 5069564, 'genres': 'Comedy'}"
148675,"[-0.05832749977707863, -0.03660557046532631, 0.09711133688688278, -0.03780732676386833, -0.027488727122545242, 0.025809146463871002, -0.08991304039955139, 0.01730533130466938, -0.03315958380699158, 0.027050495147705078, 0.02669721096754074, -0.08504439890384674, 0.006186850368976593, -0.06106363236904144, 0.07847443222999573, -0.08658858388662338, 0.026179078966379166, -0.0034654068294912577, -0.035526685416698456, -0.010197028517723083, -0.07261990010738373, 0.012078961357474327, 0.023128021508455276, -0.0024621274787932634, 0.047329120337963104, 0.035676050931215286, 0.009869525209069252, 0.0518634095788002, 0.03515735641121864, 0.06299152970314026, -0.01915956288576126, -0.020936593413352966]","{'movie_id': 148675, 'title': 'North Pole: Open For Christmas (2015)', 'imdb_id': 4843046, 'genres': 'Children|Fantasy'}"
